firm_id,company_name,ticker,cik,sic,sic_description,sector,industry,exchange,source,source_date,inclusion_reason,notes
CIK0001794669,"Shift4 Payments, Inc.",FOUR,0001794669,7389,"Services-Business Services, NEC",Financial Technology,Payments,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,fintech_name_keyword_payments,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented. Included by fintech/capital-markets name keyword outside core financial SIC groups."
CIK0001263043,SHINHAN FINANCIAL GROUP CO LTD,SHG,0001263043,6021,National Commercial Banks,Financials,Commercial Banks,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001035092,SHORE BANCSHARES INC,SHBI,0001035092,6021,National Commercial Banks,Financials,Commercial Banks,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0000065596,SIEBERT FINANCIAL CORP,SIEB,0000065596,6211,"Security Brokers, Dealers & Flotation Companies",Financials,Brokers and Dealers,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_621,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001130144,SIERRA BANCORP,BSRR,0001130144,6022,State Commercial Banks,Financials,Commercial Banks,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001549966,Silvercrest Asset Management Group Inc.,SAMG,0001549966,6282,Investment Advice,Financials,Asset Management and Investment Advice,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_628,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0000090498,SIMMONS FIRST NATIONAL CORP,SFNC,0000090498,6021,National Commercial Banks,Financials,Commercial Banks,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001576018,SiriusPoint Ltd,SPNT,0001576018,6331,"Fire, Marine & Casualty Insurance",Financials,Property and Casualty Insurance,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_633,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001519449,"Skyward Specialty Insurance Group, Inc.",SKWD,0001519449,6331,"Fire, Marine & Casualty Insurance",Financials,Property and Casualty Insurance,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_633,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001886428,"Slide Insurance Holdings, Inc.",SLDE,0001886428,6331,"Fire, Marine & Casualty Insurance",Financials,Property and Casualty Insurance,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_633,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001032033,SLM Corp,SLM,0001032033,6141,Personal Credit Institutions,Financials,Consumer Finance,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_614,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001038773,SMARTFINANCIAL INC.,SMBK,0001038773,6021,National Commercial Banks,Financials,Commercial Banks,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001818874,"SoFi Technologies, Inc.",SOFI,0001818874,6199,Finance Services,Financials,Finance Services,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_619,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001846839,SOL Strategies Inc.,STKE,0001846839,6199,Finance Services,Financials,Finance Services,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_619,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001517496,SOLAI Ltd,SLAI,0001517496,6199,Finance Services,Financials,Finance Services,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_619,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001610853,Solana Co,HSDT,0001610853,6199,Finance Services,Financials,Finance Services,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_619,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001959224,"Solowin Holdings, Ltd.",AXG,0001959224,6211,"Security Brokers, Dealers & Flotation Companies",Financials,Brokers and Dealers,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_621,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0000064463,"Soluna Holdings, Inc",SLNH,0000064463,6199,Finance Services,Financials,Finance Services,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_619,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001541119,"Sound Financial Bancorp, Inc.",SFBC,0001541119,6035,"Savings Institution, Federally Chartered",Financials,Savings Institutions,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_603,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001163668,"SOUTH PLAINS FINANCIAL, INC.",SPFI,0001163668,6022,State Commercial Banks,Financials,Commercial Banks,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001090009,SOUTHERN FIRST BANCSHARES INC,SFST,0001090009,6021,National Commercial Banks,Financials,Commercial Banks,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0000916907,"SOUTHERN MISSOURI BANCORP, INC.",SMBC,0000916907,6036,"Savings Institutions, Not Federally Chartered",Financials,Savings Institutions,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_603,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0000705432,SOUTHSIDE BANCSHARES INC,SBSI,0000705432,6022,State Commercial Banks,Financials,Commercial Banks,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0000764038,SouthState Bank Corp,SSB,0000764038,6022,State Commercial Banks,Financials,Commercial Banks,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001222333,SPDR GOLD TRUST,GLD,0001222333,6221,Commodity Contracts Brokers & Dealers,Financials,Commodity Contracts,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_622,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001591956,Sphere 3D Corp.,ANY,0001591956,6199,Finance Services,Financials,Finance Services,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_619,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001512920,SPROTT INC.,SII,0001512920,6199,Finance Services,Financials,Finance Services,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_619,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001726122,Sprott Physical Gold & Silver Trust,CEF,0001726122,6221,Commodity Contracts Brokers & Dealers,Financials,Commodity Contracts,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_622,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001477049,Sprott Physical Gold Trust,PHYS,0001477049,6221,Commodity Contracts Brokers & Dealers,Financials,Commodity Contracts,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_622,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001539190,SPROTT PHYSICAL PLATINUM & PALLADIUM TRUST,SPPP,0001539190,6221,Commodity Contracts Brokers & Dealers,Financials,Commodity Contracts,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_622,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001494728,Sprott Physical Silver Trust,PSLV,0001494728,6221,Commodity Contracts Brokers & Dealers,Financials,Commodity Contracts,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_622,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001951276,"SR Bancorp, Inc.",SRBK,0001951276,6036,"Savings Institutions, Not Federally Chartered",Financials,Savings Institutions,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_603,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0000093751,STATE STREET CORP,STT,0000093751,6022,State Commercial Banks,Financials,Commercial Banks,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001473844,"Stellar Bancorp, Inc.",STEL,0001473844,6021,National Commercial Banks,Financials,Commercial Banks,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001796022,StepStone Group Inc.,STEP,0001796022,6282,Investment Advice,Financials,Asset Management and Investment Advice,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_628,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0000094344,STEWART INFORMATION SERVICES CORP,STC,0000094344,6361,Title Insurance,Financials,Title Insurance,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_636,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0000720672,STIFEL FINANCIAL CORP,SF,0000720672,6211,"Security Brokers, Dealers & Flotation Companies",Financials,Brokers and Dealers,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_621,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0000835324,"Stock Yards Bancorp, Inc.",SYBT,0000835324,6022,State Commercial Banks,Financials,Commercial Banks,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001050446,Strategy Inc,MSTR,0001050446,6199,Finance Services,Financials,Finance Services,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_619,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001920406,"Strive, Inc.",ASST,0001920406,6199,Finance Services,Financials,Finance Services,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_619,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001425355,SUI Group Holdings Ltd.,SUIG,0001425355,6199,Finance Services,Financials,Finance Services,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_619,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001022837,"SUMITOMO MITSUI FINANCIAL GROUP, INC.",SMFG,0001022837,6029,"Commercial Banks, NEC",Financials,Commercial Banks,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001097362,SUN LIFE FINANCIAL INC,SLF,0001097362,6311,Life Insurance,Financials,Life Insurance,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_631,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001089907,SWK Holdings Corp,SWKHL,0001089907,6159,Miscellaneous Business Credit Institution,Financials,Business Finance,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_615,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001601712,Synchrony Financial,SYF,0001601712,6199,Finance Services,Financials,Finance Services,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_619,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001571934,TAO Synergies Inc.,TAOX,0001571934,6199,Finance Services,Financials,Finance Services,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_619,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001083301,TERAWULF INC.,WULF,0001083301,6199,Finance Services,Financials,Finance Services,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_619,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001471824,Teucrium Commodity Trust,BTCK,0001471824,6221,Commodity Contracts Brokers & Dealers,Financials,Commodity Contracts,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_622,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001077428,TEXAS CAPITAL BANCSHARES INC/TX,TCBI,0001077428,6022,State Commercial Banks,Financials,Commercial Banks,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001849466,"Texas Community Bancshares, Inc.",TCBS,0001849466,6036,"Savings Institutions, Not Federally Chartered",Financials,Savings Institutions,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_603,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001381668,TFS Financial CORP,TFSL,0001381668,6035,"Savings Institution, Federally Chartered",Financials,Savings Institutions,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_603,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001296774,The9 LTD,NCTY,0001296774,6199,Finance Services,Financials,Finance Services,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_619,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001781730,"Third Coast Bancshares, Inc.",TCBX,0001781730,6036,"Savings Institutions, Not Federally Chartered",Financials,Savings Institutions,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_603,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001046050,TIMBERLAND BANCORP INC,TSBK,0001046050,6036,"Savings Institutions, Not Federally Chartered",Financials,Savings Institutions,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_603,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001393726,TIPTREE INC.,TIPT,0001393726,6331,"Fire, Marine & Casualty Insurance",Financials,Property and Casualty Insurance,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_633,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001650164,"Toast, Inc.",TOST,0001650164,7374,Services-Computer Processing & Data Preparation,Financial Technology,Payments Platform,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,fintech_name_keyword_payments_platform,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented. Included by fintech/capital-markets name keyword outside core financial SIC groups."
CIK0001005817,TOMPKINS FINANCIAL CORP,TMP,0001005817,6022,State Commercial Banks,Financials,Commercial Banks,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001566610,TON Strategy Co,TONX,0001566610,6199,Finance Services,Financials,Finance Services,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_619,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0000947263,TORONTO DOMINION BANK,TD,0000947263,6029,"Commercial Banks, NEC",Financials,Commercial Banks,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001880661,TPG Inc.,TPG,0001880661,6282,Investment Advice,Financials,Asset Management and Investment Advice,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_628,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001514281,"TPG Mortgage Investment Trust, Inc.",MITN,0001514281,6798,Real Estate Investment Trusts,Financials,Mortgage REIT or Selected Investment Vehicle,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,selected_investment_sic_6798,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001630472,"TPG RE Finance Trust, Inc.",TRTX,0001630472,6798,Real Estate Investment Trusts,Financials,Mortgage REIT or Selected Investment Vehicle,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,selected_investment_sic_6798,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0000086312,"TRAVELERS COMPANIES, INC.",TRV,0000086312,6331,"Fire, Marine & Casualty Insurance",Financials,Property and Casualty Insurance,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_633,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0000356171,TRICO BANCSHARES /,TCBK,0000356171,6022,State Commercial Banks,Financials,Commercial Banks,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001769624,Triller Group Inc.,ILLR,0001769624,6282,Investment Advice,Financials,Asset Management and Investment Advice,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_628,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001539638,"Triumph Financial, Inc.",TFIN,0001539638,6022,State Commercial Banks,Financials,Commercial Banks,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001956744,Tron Inc.,TRON,0001956744,6199,Finance Services,Financials,Finance Services,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_619,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001412095,"Troops, Inc. /Cayman Islands/",TROO,0001412095,6159,Miscellaneous Business Credit Institution,Financials,Business Finance,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_615,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0000092230,TRUIST FINANCIAL CORP,TFC,0000092230,6021,National Commercial Banks,Financials,Commercial Banks,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001371285,"TRUPANION, INC.",TRUP,0001371285,6324,Hospital & Medical Service Plans,Financials,Health and Accident Insurance,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_632,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0000357301,TRUSTCO BANK CORP N Y,TRST,0000357301,6022,State Commercial Banks,Financials,Commercial Banks,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0000036146,TRUSTMARK CORP,TRMK,0000036146,6021,National Commercial Banks,Financials,Commercial Banks,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0002070457,"Twenty One Capital, Inc.",XXI,0002070457,6199,Finance Services,Financials,Finance Services,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_619,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0002007596,"TWFG, Inc.",TWFG,0002007596,6411,"Insurance Agents, Brokers & Service",Financials,Insurance Agents and Brokers,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_641,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001465740,TWO HARBORS INVESTMENT CORP.,TWO,0001465740,6798,Real Estate Investment Trusts,Financials,Mortgage REIT or Selected Investment Vehicle,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,selected_investment_sic_6798,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0000754811,U S GLOBAL INVESTORS INC,GROW,0000754811,6282,Investment Advice,Financials,Asset Management and Investment Advice,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_628,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001114446,UBS AG,AMUB,0001114446,6021,National Commercial Banks,Financials,Commercial Banks,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001610520,UBS Group AG,UBS,0001610520,6021,National Commercial Banks,Financials,Commercial Banks,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0000101382,UMB FINANCIAL CORP,UMBF,0000101382,6021,National Commercial Banks,Financials,Commercial Banks,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0000706863,UNION BANKSHARES INC,UNB,0000706863,6022,State Commercial Banks,Financials,Commercial Banks,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
